Date,Store,Dept,Weekly_Sales
2013-07-05,39,16,37758.5969
2013-07-05,39,17,11284.991300000009
2013-07-05,39,18,18.977200000000003
2013-07-05,39,19,75.1754
2013-07-05,39,20,10332.7358
2013-07-05,39,21,8100.381800000004
2013-07-05,39,22,15892.072599999998
2013-07-05,39,23,21930.34860000001
2013-07-05,39,24,6867.669000000003
2013-07-05,39,25,7794.733400000001
2013-07-05,39,26,8692.888900000004
2013-07-05,39,27,1357.9885000000002
2013-07-05,39,28,390.7230999999997
2013-07-05,39,29,6667.919900000001
2013-07-05,39,30,4940.816999999999
2013-07-05,39,31,2270.461999999998
2013-07-05,39,32,6545.654899999994
2013-07-05,39,33,7248.5674
2013-07-05,39,34,18421.1914
2013-07-05,39,35,2435.1017
2013-07-05,39,36,4336.7121
2013-07-05,39,38,50930.130100000024
2013-07-05,39,40,66464.06410000003
2013-07-05,39,41,908.0042000000004
2013-07-05,39,42,4387.753999999998
2013-07-05,39,44,4108.070200000001
2013-07-05,39,46,40567.0041
2013-07-05,39,49,11026.289400000009
2013-07-05,39,52,1826.6742999999997
2013-07-05,39,54,35.948600000000035
2013-07-05,39,55,9091.197799999996
2013-07-05,39,56,2585.284
2013-07-05,39,58,4157.820399999998
2013-07-05,39,59,304.29839999999984
2013-07-05,39,60,393.92519999999996
2013-07-05,39,67,9527.065799999998
2013-07-05,39,71,8992.749700000008
2013-07-05,39,72,48793.362
2013-07-05,39,74,28145.908599999988
2013-07-05,39,79,45946.39970000002
2013-07-05,39,80,13374.751899999985
2013-07-05,39,81,20642.15009999999
2013-07-05,39,82,25615.907100000004
2013-07-05,39,83,6232.678199999999
2013-07-05,39,85,1937.7110000000011
2013-07-05,39,87,9371.3776
2013-07-05,39,90,85395.22719999994
2013-07-05,39,91,64808.1608
2013-07-05,39,92,99960.5957
2013-07-05,39,93,47875.54430000001
2013-07-05,39,94,68118.97380000005
2013-07-05,39,95,99907.62800000001
2013-07-05,39,96,26846.411400000026
2013-07-05,39,97,25292.270399999994
2013-07-05,39,98,9751.867599999992
2013-07-05,39,99,942.4915000000001
2013-07-12,39,1,18032.865599999994
2013-07-12,39,2,80383.46600000003
2013-07-12,39,3,25560.928699999982
2013-07-12,39,4,54111.5129
2013-07-12,39,5,19471.426199999994
2013-07-12,39,6,4191.591199999999
2013-07-12,39,7,39756.35400000003
2013-07-12,39,8,39473.36960000001
2013-07-12,39,9,25781.147399999998
2013-07-12,39,10,20683.0132
2013-07-12,39,11,27436.647699999994
2013-07-12,39,12,5454.205999999997
2013-07-12,39,13,62474.36899999999
2013-07-12,39,14,22228.72129999999
2013-07-12,39,16,26608.982200000017
2013-07-12,39,17,11829.836900000002
2013-07-12,39,18,8.587600000000005
2013-07-12,39,19,54.61319999999998
2013-07-12,39,20,10698.834300000002
2013-07-12,39,21,7033.205900000002
2013-07-12,39,22,16209.486099999996
2013-07-12,39,23,22170.647500000014
2013-07-12,39,24,7044.972600000001
2013-07-12,39,25,7861.437000000002
2013-07-12,39,26,8842.351400000007
2013-07-12,39,27,1393.8961000000002
2013-07-12,39,28,337.1063999999999
2013-07-12,39,29,6888.163699999997
2013-07-12,39,30,4979.840399999999
2013-07-12,39,31,2540.4847999999997
2013-07-12,39,32,6386.924799999996
2013-07-12,39,33,7214.2585000000045
2013-07-12,39,34,18316.0248
2013-07-12,39,35,2254.1486000000004
2013-07-12,39,36,3162.65
2013-07-12,39,38,47290.74710000001
2013-07-12,39,40,66247.20920000006
2013-07-12,39,41,342.71149999999966
2013-07-12,39,42,4280.817299999997
2013-07-12,39,44,4224.642199999999
2013-07-12,39,46,40531.875199999995
2013-07-12,39,49,11275.529600000003
2013-07-12,39,52,1780.016100000001
2013-07-12,39,54,32.20480000000002
2013-07-12,39,55,9300.3165
2013-07-12,39,56,2166.2839999999997
2013-07-12,39,58,3781.293999999998
2013-07-12,39,59,301.36559999999986
2013-07-12,39,60,442.94499999999994
2013-07-12,39,67,9281.283300000001
2013-07-12,39,71,8523.474600000007
2013-07-12,39,72,50627.301000000014
2013-07-12,39,74,28045.037899999985
2013-07-12,39,79,44795.01690000002
2013-07-12,39,80,13077.203499999981
2013-07-12,39,81,20476.947799999998
2013-07-12,39,82,23789.546000000002
2013-07-12,39,83,6350.890499999997
2013-07-12,39,85,1519.1477000000002
2013-07-12,39,87,9131.923100000002
2013-07-12,39,90,84000.95919999992
2013-07-12,39,91,64914.685
2013-07-12,39,92,100000.0
2013-07-12,39,93,45356.28839999999
2013-07-12,39,94,67456.12490000001
2013-07-12,39,95,99997.61929999999
2013-07-12,39,96,19462.208800000004
2013-07-12,39,97,23518.487299999993
2013-07-12,39,98,9658.550099999991
2013-07-12,39,99,12.20019999999999
2013-07-19,39,1,16846.344900000004
2013-07-19,39,2,76728.9734
2013-07-19,39,3,35245.05799999999
2013-07-19,39,4,50583.95110000001
2013-07-19,39,5,20780.07679999999
2013-07-19,39,6,4678.180300000002
2013-07-19,39,7,39719.01130000001
2013-07-19,39,8,38763.298500000004
2013-07-19,39,9,24307.0754
2013-07-19,39,10,20387.01129999999
2013-07-19,39,11,24761.583799999993
2013-07-19,39,12,5457.916799999998
2013-07-19,39,13,60337.69669999999
2013-07-19,39,14,21977.595699999994
2013-07-19,39,16,24536.262800000008
2013-07-19,39,17,11570.880099999998
2013-07-19,39,18,4.310000000000001
2013-07-19,39,19,61.38769999999996
2013-07-19,39,20,10436.2134
2013-07-19,39,21,7004.1210999999985
2013-07-19,39,22,14284.677299999992
2013-07-19,39,23,22578.190600000005
2013-07-19,39,24,7138.701500000003
2013-07-19,39,25,7699.369199999997
2013-07-19,39,26,8754.354200000003
2013-07-19,39,27,1297.7576999999997
2013-07-19,39,28,351.4078
2013-07-19,39,29,6926.245899999995
2013-07-19,39,30,4974.1453
2013-07-19,39,31,3370.992400000003
2013-07-19,39,32,6303.176899999999
2013-07-19,39,33,7245.7264000000005
2013-07-19,39,34,17660.771800000002
2013-07-19,39,35,2118.3022999999994
2013-07-19,39,36,2596.415
2013-07-19,39,38,47406.60920000003
2013-07-19,39,40,65790.62640000008
2013-07-19,39,41,334.49999999999983
2013-07-19,39,42,4038.1944999999973
2013-07-19,39,44,4379.6072
2013-07-19,39,46,39091.0016
2013-07-19,39,49,8646.1551
2013-07-19,39,52,1696.7091999999996
2013-07-19,39,54,38.82300000000003
2013-07-19,39,55,8289.011099999996
2013-07-19,39,56,1616.3979999999992
2013-07-19,39,58,2844.6378999999997
2013-07-19,39,59,309.12209999999993
2013-07-19,39,60,432.39779999999996
2013-07-19,39,67,9260.954900000006
2013-07-19,39,71,8438.0243
2013-07-19,39,72,48597.67469999999
2013-07-19,39,74,25164.809100000002
2013-07-19,39,79,44206.618100000014
2013-07-19,39,80,12894.994899999996
2013-07-19,39,81,20558.237499999996
2013-07-19,39,82,25168.4717
2013-07-19,39,83,6042.478699999998
2013-07-19,39,85,1399.547300000001
2013-07-19,39,87,9289.748599999997
2013-07-19,39,90,83586.56789999992
2013-07-19,39,91,63105.08940000001
2013-07-19,39,92,100000.0
2013-07-19,39,93,44041.00939999997
2013-07-19,39,94,66839.1484
2013-07-19,39,95,100000.0
2013-07-19,39,96,18491.9083
2013-07-19,39,97,23152.401599999994
2013-07-19,39,98,9809.237299999997
2013-07-19,39,99,46.0992
2013-07-26,39,1,16647.307500000003
2013-07-26,39,2,76322.08209999999
2013-07-26,39,3,37924.81049999999
2013-07-26,39,4,49946.90419999998
2013-07-26,39,5,19631.839399999986
2013-07-26,39,6,3924.0745999999986
2013-07-26,39,7,37749.4533
2013-07-26,39,8,38161.038400000005
2013-07-26,39,9,24075.535799999998
2013-07-26,39,10,21417.3187
2013-07-26,39,11,26052.339099999994
2013-07-26,39,12,5166.097299999998
2013-07-26,39,13,61104.33219999999
2013-07-26,39,14,20299.955199999997
2013-07-26,39,16,25212.04130000002
2013-07-26,39,17,11109.243399999992
2013-07-26,39,18,4.7376
2013-07-26,39,19,82.14349999999996
2013-07-26,39,20,9483.947799999998
2013-07-26,39,21,6944.0336
2013-07-26,39,22,12825.7424
2013-07-26,39,23,22348.369399999996
2013-07-26,39,24,6160.132200000001
2013-07-26,39,25,7508.259899999999
2013-07-26,39,26,8709.4996
2013-07-26,39,27,1345.7387000000006
2013-07-26,39,28,341.6218
2013-07-26,39,29,5816.243800000001
2013-07-26,39,30,4729.043300000002
2013-07-26,39,31,3272.8623000000025
2013-07-26,39,32,6280.321599999996
2013-07-26,39,33,6987.620399999998
2013-07-26,39,34,16747.357699999997
2013-07-26,39,35,2079.4623
2013-07-26,39,36,2493.59
2013-07-26,39,38,48445.79799999998
2013-07-26,39,40,65676.33840000005
2013-07-26,39,41,594.9051
2013-07-26,39,42,4120.207200000001
2013-07-26,39,44,4030.589000000001
2013-07-26,39,46,39459.60349999998
2013-07-26,39,49,9448.6326
2013-07-26,39,52,1788.7754
2013-07-26,39,54,35.141500000000036
2013-07-26,39,55,8608.614999999998
2013-07-26,39,56,2238.3869
2013-07-26,39,58,3004.3091
2013-07-26,39,59,305.74739999999974
2013-07-26,39,60,397.06540000000007
2013-07-26,39,67,9358.626700000003
2013-07-26,39,71,8185.9358999999995
2013-07-26,39,72,46414.92699999998
2013-07-26,39,74,25324.571
2013-07-26,39,79,43927.89109999999
2013-07-26,39,80,13054.611599999998
2013-07-26,39,81,20100.38560000001
2013-07-26,39,82,27391.6216
2013-07-26,39,83,6062.918899999999
2013-07-26,39,85,1449.2540000000008
2013-07-26,39,87,9452.918
2013-07-26,39,90,82739.34659999998
2013-07-26,39,91,62639.39590000002
2013-07-26,39,92,99978.2906
2013-07-26,39,93,44498.25399999999
2013-07-26,39,94,66212.6406
2013-07-26,39,95,99862.9438
2013-07-26,39,96,18982.3328
2013-07-26,39,97,22608.4496
2013-07-26,39,98,9295.839899999994
2013-07-26,39,99,10.574499999999995
2012-11-02,40,1,33159.194399999986
2012-11-02,40,2,27685.8019
2012-11-02,40,3,6933.139299999997
2012-11-02,40,4,26512.977399999996
2012-11-02,40,5,26531.769600000003
2012-11-02,40,6,3196.252699999999
2012-11-02,40,7,24408.3522
2012-11-02,40,8,36290.176
2012-11-02,40,9,19701.598899999994
2012-11-02,40,10,23721.744399999985
2012-11-02,40,11,14752.846499999996
2012-11-02,40,12,4714.475799999997
2012-11-02,40,13,23094.442300000006
2012-11-02,40,14,15327.5746
2012-11-02,40,16,5389.249599999998
2012-11-02,40,17,8531.689399999997
2012-11-02,40,18,11327.029000000002
2012-11-02,40,20,3345.763
2012-11-02,40,21,6794.959000000003
2012-11-02,40,22,6362.2080999999935
2012-11-02,40,23,14865.430399999997
2012-11-02,40,24,4108.729400000002
2012-11-02,40,25,7874.427400000001
2012-11-02,40,26,5347.920199999998
2012-11-02,40,27,1274.0330999999999
2012-11-02,40,28,372.6143999999999
2012-11-02,40,29,3239.189399999999
2012-11-02,40,30,2196.8463000000006
2012-11-02,40,31,1795.6900999999996
2012-11-02,40,32,4258.2898
2012-11-02,40,33,3817.6215999999963
2012-11-02,40,34,6799.499199999999
2012-11-02,40,35,1977.1238
2012-11-02,40,36,785.8057000000002
2012-11-02,40,37,3214.6768999999995
2012-11-02,40,38,39093.68800000004
2012-11-02,40,40,35364.2277
2012-11-02,40,41,273.4428
2012-11-02,40,42,4867.755299999999
2012-11-02,40,44,3727.1397999999986
2012-11-02,40,45,35.09839999999999
2012-11-02,40,46,8686.493000000006
2012-11-02,40,48,2022.35
2012-11-02,40,49,55.46190000000001
2012-11-02,40,52,1065.2081
2012-11-02,40,55,10953.208100000007
2012-11-02,40,56,793.6741999999998
2012-11-02,40,58,3410.3446999999996
2012-11-02,40,59,209.68669999999995
2012-11-02,40,60,167.56400000000002
2012-11-02,40,67,6497.460699999996
2012-11-02,40,71,1962.5000000000011
2012-11-02,40,72,45469.077499999985
2012-11-02,40,74,10271.826799999999
2012-11-02,40,79,13351.236800000006
2012-11-02,40,80,16157.1627
2012-11-02,40,81,21251.927399999997
2012-11-02,40,82,15384.635199999997
2012-11-02,40,83,2815.318699999998
2012-11-02,40,85,1869.3612000000016
2012-11-02,40,87,27357.6684
2012-11-02,40,90,65753.74699999997
2012-11-02,40,91,45123.143399999986
2012-11-02,40,92,99748.6253
2012-11-02,40,93,29950.227600000002
2012-11-02,40,94,34112.98459999997
2012-11-02,40,95,68235.54130000004
2012-11-02,40,96,17911.5555
2012-11-02,40,97,17099.620799999997
2012-11-02,40,98,7852.913100000001
2012-11-02,40,99,131.97790000000003
2012-11-09,40,1,19927.924100000007
2012-11-09,40,2,26984.863399999987
2012-11-09,40,3,5367.352799999999
2012-11-09,40,4,24271.031799999997
2012-11-09,40,5,21822.494700000017
2012-11-09,40,6,3642.5071000000007
2012-11-09,40,7,20990.627399999994
2012-11-09,40,8,35661.452800000014
2012-11-09,40,9,17552.1388
2012-11-09,40,10,26764.012599999973
2012-11-09,40,11,15407.816200000003
2012-11-09,40,12,3504.5885999999964
2012-11-09,40,13,21247.036999999993
2012-11-09,40,14,14359.0275
2012-11-09,40,16,4180.462100000002
2012-11-09,40,17,9517.171499999999
2012-11-09,40,18,10073.971199999998
2012-11-09,40,20,3201.3211000000006
2012-11-09,40,21,7161.463100000001
2012-11-09,40,22,6186.170899999997
2012-11-09,40,23,14946.129299999993
2012-11-09,40,24,3744.3312000000005
2012-11-09,40,25,7814.1321999999955
2012-11-09,40,26,4863.201500000001
2012-11-09,40,27,1347.3336
2012-11-09,40,28,398.059
2012-11-09,40,29,3097.481100000001
2012-11-09,40,30,2157.0177
2012-11-09,40,31,1382.6441999999997
2012-11-09,40,32,4339.872700000002
2012-11-09,40,33,3133.8328
2012-11-09,40,34,6465.587800000001
2012-11-09,40,35,1892.7235000000019
2012-11-09,40,36,799.9113000000003
2012-11-09,40,37,3634.6061000000027
2012-11-09,40,38,38770.11350000002
2012-11-09,40,40,35248.802200000006
2012-11-09,40,41,381.13670000000013
2012-11-09,40,42,4472.696099999999
2012-11-09,40,44,3928.0657999999985
2012-11-09,40,46,8486.399099999995
2012-11-09,40,48,1921.973
2012-11-09,40,49,36.230800000000016
2012-11-09,40,52,1213.627
2012-11-09,40,54,27.128300000000017
2012-11-09,40,55,14361.315
2012-11-09,40,56,642.5646000000002
2012-11-09,40,58,3085.9096999999997
2012-11-09,40,59,185.977
2012-11-09,40,60,135.80200000000002
2012-11-09,40,67,6184.887499999998
2012-11-09,40,71,2536.9332
2012-11-09,40,72,43912.85329999998
2012-11-09,40,74,10059.88969999999
2012-11-09,40,79,13370.329000000002
2012-11-09,40,80,16162.765799999996
2012-11-09,40,81,20625.32370000001
2012-11-09,40,82,14936.8617
2012-11-09,40,83,3064.9574999999995
2012-11-09,40,85,1753.9385000000004
2012-11-09,40,87,23632.668699999995
2012-11-09,40,90,67788.76460000002
2012-11-09,40,91,47413.31919999999
2012-11-09,40,92,99405.25030000001
2012-11-09,40,93,31174.928899999984
2012-11-09,40,94,32913.46229999999
2012-11-09,40,95,65489.622300000025
2012-11-09,40,96,13022.813500000006
2012-11-09,40,97,17084.196099999997
2012-11-09,40,98,8201.167099999995
2012-11-09,40,99,111.94210000000001
2012-11-16,40,1,18239.294000000005
2012-11-16,40,2,25453.041799999995
2012-11-16,40,3,5258.325800000003
2012-11-16,40,4,23570.756799999996
2012-11-16,40,5,21884.92350000001
2012-11-16,40,6,3272.7441000000017
2012-11-16,40,7,21075.799599999984
2012-11-16,40,8,34957.1357
2012-11-16,40,9,18016.8221
2012-11-16,40,10,25697.347299999994
2012-11-16,40,11,14532.561800000014
2012-11-16,40,12,3516.9800999999984
2012-11-16,40,13,19712.012700000003
2012-11-16,40,14,14972.07520000001
2012-11-16,40,16,4003.7309000000014
2012-11-16,40,17,9082.755399999996
2012-11-16,40,18,9716.861200000003
2012-11-16,40,20,2972.534199999999
2012-11-16,40,21,6839.741999999998
2012-11-16,40,22,5587.095
2012-11-16,40,23,13041.73489999999
2012-11-16,40,24,2780.1717999999987
2012-11-16,40,25,6596.158999999998
2012-11-16,40,26,4725.682999999997
2012-11-16,40,27,1286.2869
2012-11-16,40,28,391.66789999999986
2012-11-16,40,29,3004.5830000000024
2012-11-16,40,30,2116.1656
2012-11-16,40,31,1215.1348
2012-11-16,40,32,3712.2282999999998
2012-11-16,40,33,2996.2576
2012-11-16,40,34,6304.5845
2012-11-16,40,35,1833.421800000002
2012-11-16,40,36,746.5602000000002
2012-11-16,40,37,3272.6697000000013
2012-11-16,40,38,36801.80029999998
2012-11-16,40,40,34491.59729999999
2012-11-16,40,41,295.32079999999996
2012-11-16,40,42,4714.760099999999
2012-11-16,40,44,4016.4035999999983
2012-11-16,40,45,39.627299999999984
2012-11-16,40,46,8350.659500000003
2012-11-16,40,48,1631.7527
2012-11-16,40,49,35.842300000000016
2012-11-16,40,52,989.3455999999992
2012-11-16,40,55,17391.150299999998
2012-11-16,40,56,657.4083999999999
2012-11-16,40,58,3637.4646999999995
2012-11-16,40,59,175.89620000000005
2012-11-16,40,60,127.87799999999996
2012-11-16,40,67,6260.192299999995
2012-11-16,40,71,2128.3959000000004
2012-11-16,40,72,42411.187899999975
2012-11-16,40,74,9452.232999999991
2012-11-16,40,79,13278.0254
2012-11-16,40,80,14577.698099999994
2012-11-16,40,81,18690.9229
2012-11-16,40,82,14066.845599999999
2012-11-16,40,83,2705.205999999999
2012-11-16,40,85,1763.0953
2012-11-16,40,87,22417.917000000005
2012-11-16,40,90,61429.34820000002
2012-11-16,40,91,39614.0401
2012-11-16,40,92,96295.4149
2012-11-16,40,93,27928.35959999999
2012-11-16,40,94,32484.495899999998
2012-11-16,40,95,60869.22040000005
2012-11-16,40,96,13144.413900000003
2012-11-16,40,97,14949.509599999996
2012-11-16,40,98,8028.6848999999975
2012-11-23,40,1,19185.670699999995
2012-11-23,40,2,30157.345600000004
2012-11-23,40,3,7035.408999999994
2012-11-23,40,4,25282.760799999996
2012-11-23,40,5,62147.705999999984
2012-11-23,40,6,20445.547499999997
2012-11-23,40,7,65936.87279999997
2012-11-23,40,8,34560.13050000001
2012-11-23,40,9,23308.2985
2012-11-23,40,10,26673.729299999988
2012-11-23,40,11,17648.511300000006
2012-11-23,40,12,3258.8628000000003
2012-11-23,40,13,19053.85759999998
2012-11-23,40,14,42397.155700000025
2012-11-23,40,16,4863.914999999998
2012-11-23,40,17,13913.626499999998
2012-11-23,40,18,14792.8493
2012-11-23,40,20,4653.250100000001
2012-11-23,40,21,8622.366399999992
2012-11-23,40,22,12711.515300000001
2012-11-23,40,23,19610.945600000017
2012-11-23,40,24,6812.957999999996
2012-11-23,40,25,9076.853700000007
2012-11-23,40,26,7035.586900000007
2012-11-23,40,27,1872.0102000000015
2012-11-23,40,28,435.73689999999993
2012-11-23,40,29,4152.228600000006
2012-11-23,40,30,2408.4679000000006
2012-11-23,40,31,1543.1392000000008
2012-11-23,40,32,4570.620499999997
2012-11-23,40,33,5771.041799999997
2012-11-23,40,34,7883.455699999997
2012-11-23,40,35,2088.9386
2012-11-23,40,36,1151.5087000000005
2012-11-23,40,37,2764.5321000000026
2012-11-23,40,38,33917.748099999975
2012-11-23,40,40,33171.18909999997
2012-11-23,40,41,810.0073000000002
2012-11-23,40,42,4405.5725
2012-11-23,40,44,6571.297300000001
2012-11-23,40,46,9220.468900000002
2012-11-23,40,48,2246.6702
2012-11-23,40,49,31.00610000000001
2012-11-23,40,52,1590.238600000001
2012-11-23,40,54,31.86460000000003
2012-11-23,40,55,37762.50249999998
2012-11-23,40,56,1235.7475999999995
2012-11-23,40,58,4172.34
2012-11-23,40,59,1298.9234000000008
2012-11-23,40,60,369.31570000000005
2012-11-23,40,67,7253.111899999998
2012-11-23,40,71,4711.572699999999
2012-11-23,40,72,99057.01530000001
2012-11-23,40,74,11944.403100000003
2012-11-23,40,79,15562.047400000014
2012-11-23,40,80,15664.476999999997
2012-11-23,40,81,18552.1097
2012-11-23,40,82,16046.842800000008
2012-11-23,40,83,3138.0264
2012-11-23,40,85,1694.831699999999
2012-11-23,40,87,21355.494300000017
2012-11-23,40,90,68713.1673
2012-11-23,40,91,39393.9016
2012-11-23,40,92,96561.59009999997
2012-11-23,40,93,30850.9095
2012-11-23,40,94,35833.315200000005
2012-11-23,40,95,64042.69580000001
2012-11-23,40,96,17770.186999999998
2012-11-23,40,97,15997.17370000001
2012-11-23,40,98,9480.669899999997
2012-11-23,40,99,1460.8344
2012-11-30,40,1,29756.346000000034
2012-11-30,40,2,31820.80459999999
2012-11-30,40,3,5877.287900000003
2012-11-30,40,4,24265.464300000003
2012-11-30,40,5,25764.66369999999
2012-11-30,40,6,5733.403899999999
2012-11-30,40,7,47158.84940000001
2012-11-30,40,8,36308.82840000002
2012-11-30,40,9,21859.9342
2012-11-30,40,10,25441.640999999978
2012-11-30,40,11,16053.633199999997
2012-11-30,40,12,2861.1592999999993
2012-11-30,40,13,18301.643199999995
2012-11-30,40,14,21637.149600000004
2012-11-30,40,16,4737.9717
2012-11-30,40,17,12020.375999999998
2012-11-30,40,18,13218.183299999999
2012-11-30,40,20,4114.1857999999975
2012-11-30,40,21,8783.627499999991
2012-11-30,40,22,8431.61200000001
2012-11-30,40,23,16837.5273
2012-11-30,40,24,4480.729600000002
2012-11-30,40,25,7692.2819000000045
2012-11-30,40,26,3388.786399999997
2012-11-30,40,27,1611.2277
2012-11-30,40,28,492.9084000000002
2012-11-30,40,29,3736.1863000000035
2012-11-30,40,30,2319.485200000001
2012-11-30,40,31,1516.0039000000002
2012-11-30,40,32,3910.7097999999987
2012-11-30,40,33,4414.632299999996
2012-11-30,40,34,8170.086099999999
2012-11-30,40,35,1879.1850000000006
2012-11-30,40,36,1064.0616000000002
2012-11-30,40,37,2510.3090000000007
2012-11-30,40,38,38260.315500000004
2012-11-30,40,40,34852.412799999984
2012-11-30,40,41,773.1749000000001
2012-11-30,40,42,4383.9458
2012-11-30,40,44,4799.057099999996
2012-11-30,40,46,9065.402799999996
2012-11-30,40,48,2172.0098
2012-11-30,40,49,32.2781
2012-11-30,40,52,1425.1579000000002
2012-11-30,40,54,33.53290000000004
2012-11-30,40,55,20697.815399999992
2012-11-30,40,56,968.2407
2012-11-30,40,58,4478.46
2012-11-30,40,59,265.4751999999998
2012-11-30,40,60,125.28599999999997
2012-11-30,40,67,6136.346600000001
2012-11-30,40,71,4065.8650999999977
2012-11-30,40,72,52621.33900000003
2012-11-30,40,74,10541.087099999997
2012-11-30,40,79,14166.82900000001
2012-11-30,40,80,15342.7649
2012-11-30,40,81,18299.774999999994
2012-11-30,40,82,15352.255699999996
2012-11-30,40,83,3160.7728
2012-11-30,40,85,1750.933399999999
2012-11-30,40,87,22043.705700000002
2012-11-30,40,90,68550.88979999999
2012-11-30,40,91,41197.02689999995
2012-11-30,40,92,96143.86929999998
2012-11-30,40,93,25969.8988
2012-11-30,40,94,33785.44779999999
2012-11-30,40,95,58218.3241
2012-11-30,40,96,16460.860200000006
2012-11-30,40,97,13999.739300000005
2012-11-30,40,98,8297.366299999996
2012-11-30,40,99,1766.1001
2012-12-07,40,1,29001.616100000017
2012-12-07,40,2,30576.92119999997
2012-12-07,40,3,9237.232399999995
2012-12-07,40,4,24722.315199999986
2012-12-07,40,5,31848.271800000002
2012-12-07,40,6,5869.613199999996
2012-12-07,40,7,45191.4103
2012-12-07,40,8,38253.932100000005
2012-12-07,40,9,18911.780199999994
2012-12-07,40,10,26125.173699999978
2012-12-07,40,11,17683.837399999997
2012-12-07,40,12,3272.6876999999995
2012-12-07,40,13,20762.885199999993
2012-12-07,40,14,21855.321300000018
2012-12-07,40,16,4489.7717
2012-12-07,40,17,11944.736500000005
2012-12-07,40,18,31832.959200000023
2012-12-07,40,19,350.45309999999995
2012-12-07,40,20,3348.5819000000006
2012-12-07,40,21,9138.809300000004
2012-12-07,40,22,7879.279200000002
2012-12-07,40,23,22932.767500000005
2012-12-07,40,24,5376.524800000001
2012-12-07,40,25,7976.807100000003
2012-12-07,40,26,5420.786999999995
2012-12-07,40,27,1703.3846999999996
2012-12-07,40,28,456.4849
2012-12-07,40,29,4782.657099999998
2012-12-07,40,30,2157.3345000000018
2012-12-07,40,31,2120.7584
2012-12-07,40,32,6845.517199999995
2012-12-07,40,33,5265.4011999999975
2012-12-07,40,34,6544.265999999999
2012-12-07,40,35,1997.9598000000012
2012-12-07,40,36,1031.5697000000002
2012-12-07,40,37,3319.8272000000015
2012-12-07,40,38,39970.18100000001
2012-12-07,40,40,36163.797999999995
2012-12-07,40,41,567.4114000000004
2012-12-07,40,42,4519.471100000002
2012-12-07,40,44,6523.850599999998
2012-12-07,40,46,11556.26370000001
2012-12-07,40,48,1275.8874999999998
2012-12-07,40,49,37.17119999999998
2012-12-07,40,52,1200.9806999999987
2012-12-07,40,54,17.810200000000005
2012-12-07,40,55,14205.638999999992
2012-12-07,40,56,2562.5822
2012-12-07,40,58,4524.75
2012-12-07,40,59,1022.0983000000006
2012-12-07,40,60,227.77399999999997
2012-12-07,40,67,8663.066899999996
2012-12-07,40,71,2753.277499999999
2012-12-07,40,72,58607.35200000002
2012-12-07,40,74,9853.779999999993
2012-12-07,40,79,13104.894600000009
2012-12-07,40,80,16601.941699999996
2012-12-07,40,81,20637.3054
2012-12-07,40,82,22522.2925
2012-12-07,40,83,3177.0027999999998
2012-12-07,40,85,5277.078600000001
2012-12-07,40,87,25130.489899999993
2012-12-07,40,90,69913.60010000001
2012-12-07,40,91,50193.629499999995
2012-12-07,40,92,99314.51
2012-12-07,40,93,34331.933999999994
2012-12-07,40,94,32748.959999999992
2012-12-07,40,95,72248.10900000005
2012-12-07,40,96,14028.597900000002
2012-12-07,40,97,17917.387899999994
2012-12-07,40,98,8275.583000000002
2012-12-07,40,99,961.4120999999999
2012-12-14,40,1,37196.86270000002
2012-12-14,40,2,30451.015199999976
2012-12-14,40,3,9991.905199999997
2012-12-14,40,4,24176.209499999994
2012-12-14,40,5,43381.99589999997
2012-12-14,40,6,7738.384400000002
2012-12-14,40,7,64378.3047
2012-12-14,40,8,38415.03710000003
2012-12-14,40,9,16986.081500000008
2012-12-14,40,10,26180.75319999998
2012-12-14,40,11,17080.7493
2012-12-14,40,12,3216.8384
2012-12-14,40,13,19370.259700000002
2012-12-14,40,14,24302.411299999992
2012-12-14,40,16,4393.0153
2012-12-14,40,17,12845.417499999996
2012-12-14,40,18,24736.587600000017
2012-12-14,40,20,3298.5036999999993
2012-12-14,40,21,9658.814799999995
2012-12-14,40,22,9587.531200000003
2012-12-14,40,23,24338.14829999999
2012-12-14,40,24,5816.312
2012-12-14,40,25,7711.511500000005
2012-12-14,40,26,5768.889299999997
2012-12-14,40,27,2125.2412999999997
2012-12-14,40,28,490.2472000000001
2012-12-14,40,29,5982.685799999998
2012-12-14,40,30,2165.5264000000006
2012-12-14,40,31,2191.3564000000015
2012-12-14,40,32,9378.7183
2012-12-14,40,33,6523.231300000002
2012-12-14,40,34,7343.2149
2012-12-14,40,35,1984.1699000000008
2012-12-14,40,36,1028.5952
2012-12-14,40,37,3286.4873000000016
2012-12-14,40,38,36709.04850000001
2012-12-14,40,40,34287.13239999998
2012-12-14,40,41,465.60400000000016
2012-12-14,40,42,4226.503800000002
2012-12-14,40,44,6736.3801
2012-12-14,40,46,13978.685999999989
2012-12-14,40,48,1721.0929999999998
2012-12-14,40,49,34.46950000000001
2012-12-14,40,52,1282.7980999999997
2012-12-14,40,54,33.55090000000005
2012-12-14,40,55,19140.8072
2012-12-14,40,56,2001.945099999999
2012-12-14,40,58,4005.11
2012-12-14,40,59,2440.8197000000027
2012-12-14,40,60,263.356
2012-12-14,40,67,10672.38940000001
2012-12-14,40,71,2557.4032999999995
2012-12-14,40,72,59465.50210000005
2012-12-14,40,74,9608.385699999992
2012-12-14,40,79,12502.935700000004
2012-12-14,40,80,16742.04089999999
