Store_Dept_Date,Weekly_Sales
42_95_2013-04-05,65437.48319999992
42_96_2013-04-05,16686.106500000013
42_97_2013-04-05,19449.15439999999
42_98_2013-04-05,7305.350599999996
42_1_2013-04-12,11070.630400000002
42_2_2013-04-12,16869.51139999999
42_3_2013-04-12,769.3520999999996
42_4_2013-04-12,15987.182900000005
42_5_2013-04-12,1103.8359000000003
42_7_2013-04-12,515.3519000000001
42_8_2013-04-12,19298.722300000012
42_9_2013-04-12,134.4449
42_10_2013-04-12,439.2734999999997
42_11_2013-04-12,915.2473000000002
42_12_2013-04-12,106.87830000000004
42_13_2013-04-12,15856.132400000008
42_14_2013-04-12,1664.6526000000001
42_16_2013-04-12,1262.0937999999996
42_17_2013-04-12,658.3550000000001
42_18_2013-04-12,636.3042999999999
42_21_2013-04-12,1262.1997999999996
42_23_2013-04-12,50.032400000000024
42_25_2013-04-12,68.52550000000002
42_27_2013-04-12,19.695999999999984
42_28_2013-04-12,63.69680000000006
42_31_2013-04-12,30.08030000000001
42_32_2013-04-12,46.604400000000005
42_38_2013-04-12,47333.37579999998
42_40_2013-04-12,19997.0262
42_42_2013-04-12,190.8037
42_46_2013-04-12,7128.273399999998
42_49_2013-04-12,37.43579999999998
42_52_2013-04-12,29.24899999999999
42_56_2013-04-12,244.33009999999996
42_59_2013-04-12,50.803300000000014
42_60_2013-04-12,323.04400000000004
42_67_2013-04-12,1035.9228000000007
42_72_2013-04-12,33.46809999999999
42_74_2013-04-12,326.8984
42_79_2013-04-12,14777.702099999997
42_80_2013-04-12,15734.29770000001
42_81_2013-04-12,18082.698199999995
42_82_2013-04-12,8166.684799999997
42_83_2013-04-12,5203.290100000002
42_85_2013-04-12,51.833899999999986
42_87_2013-04-12,1065.4542000000004
42_90_2013-04-12,61770.554899999996
42_91_2013-04-12,50530.99889999997
42_92_2013-04-12,98124.89639999998
42_93_2013-04-12,40305.750700000004
42_94_2013-04-12,40554.43410000001
42_95_2013-04-12,69603.63289999997
42_96_2013-04-12,16062.458700000003
42_97_2013-04-12,21111.970900000004
42_98_2013-04-12,6937.321099999998
42_1_2013-04-19,10627.932500000004
42_2_2013-04-19,16735.3254
42_3_2013-04-19,679.7367000000003
42_4_2013-04-19,14895.760800000011
42_5_2013-04-19,942.5691000000002
42_7_2013-04-19,560.8682999999999
42_8_2013-04-19,19182.066999999992
42_9_2013-04-19,139.87409999999997
42_10_2013-04-19,430.1242
42_11_2013-04-19,866.8055999999997
42_12_2013-04-19,101.13290000000006
42_13_2013-04-19,15454.5825
42_14_2013-04-19,1452.8211
42_16_2013-04-19,1199.7400000000005
42_17_2013-04-19,615.1069
42_20_2013-04-19,25.568800000000007
42_21_2013-04-19,1241.6324000000004
42_23_2013-04-19,36.8803
42_25_2013-04-19,96.90529999999995
42_26_2013-04-19,47.779599999999974
42_27_2013-04-19,23.412200000000006
42_28_2013-04-19,55.70010000000001
42_31_2013-04-19,24.442899999999998
42_32_2013-04-19,62.21570000000001
42_38_2013-04-19,47086.01180000001
42_40_2013-04-19,19960.262100000007
42_42_2013-04-19,173.8549000000001
42_46_2013-04-19,6749.254299999997
42_49_2013-04-19,36.889900000000004
42_52_2013-04-19,29.4508
42_56_2013-04-19,166.81619999999995
42_59_2013-04-19,47.080600000000025
42_60_2013-04-19,313.81800000000004
42_67_2013-04-19,1055.1921000000007
42_74_2013-04-19,330.76949999999977
42_79_2013-04-19,17136.357699999997
42_80_2013-04-19,14929.107600000014
42_81_2013-04-19,15799.551000000005
42_82_2013-04-19,7594.302199999995
42_83_2013-04-19,3697.3005000000003
42_85_2013-04-19,55.79039999999999
42_87_2013-04-19,1208.2794000000001
42_90_2013-04-19,52051.74840000005
42_91_2013-04-19,40220.863499999985
42_92_2013-04-19,80134.75000000003
42_93_2013-04-19,31535.631999999998
42_94_2013-04-19,35679.291700000016
42_95_2013-04-19,61230.16280000002
42_96_2013-04-19,16199.093399999989
42_97_2013-04-19,16685.576200000003
42_98_2013-04-19,6581.110100000003
42_1_2013-04-26,12937.081299999996
42_2_2013-04-26,15842.616000000002
42_3_2013-04-26,615.1816999999998
42_4_2013-04-26,14579.6477
42_5_2013-04-26,956.0772000000001
42_7_2013-04-26,782.0142000000001
42_8_2013-04-26,19050.218900000007
42_9_2013-04-26,156.01560000000012
42_10_2013-04-26,460.7653999999998
42_11_2013-04-26,832.88
42_12_2013-04-26,98.75619999999999
42_13_2013-04-26,14898.553000000004
42_14_2013-04-26,1481.7767
42_16_2013-04-26,1320.5731000000005
42_17_2013-04-26,564.6105999999999
42_18_2013-04-26,543.8939999999999
42_21_2013-04-26,1187.4683000000002
42_23_2013-04-26,37.13359999999999
42_25_2013-04-26,88.07999999999998
42_26_2013-04-26,31.16699999999998
42_27_2013-04-26,21.924599999999995
42_28_2013-04-26,61.546299999999974
42_31_2013-04-26,21.912
42_32_2013-04-26,51.440500000000014
42_38_2013-04-26,45523.73259999999
42_40_2013-04-26,19332.681300000004
42_42_2013-04-26,163.44850000000002
42_46_2013-04-26,6568.806200000004
42_49_2013-04-26,26.706500000000005
42_52_2013-04-26,28.25630000000001
42_56_2013-04-26,504.3021999999996
42_59_2013-04-26,50.18440000000001
42_60_2013-04-26,290.30000000000007
42_67_2013-04-26,1089.1091000000006
42_72_2013-04-26,-21.58180000000001
42_74_2013-04-26,282.3094
42_79_2013-04-26,12922.738400000007
42_80_2013-04-26,14251.277999999998
42_81_2013-04-26,15170.576000000006
42_82_2013-04-26,7192.136899999999
42_83_2013-04-26,3089.0752000000007
42_85_2013-04-26,48.527
42_87_2013-04-26,1173.2378000000003
42_90_2013-04-26,49182.08259999998
42_91_2013-04-26,36312.50469999999
42_92_2013-04-26,72585.45300000004
42_93_2013-04-26,28136.839600000014
42_94_2013-04-26,34925.39530000001
42_95_2013-04-26,58977.71489999996
42_96_2013-04-26,15952.886699999992
42_97_2013-04-26,15295.963500000007
42_98_2013-04-26,6210.5043
42_1_2013-05-03,9292.719900000007
42_2_2013-05-03,16809.342999999997
42_3_2013-05-03,959.7338000000001
42_4_2013-05-03,16056.893499999984
42_5_2013-05-03,999.5684000000005
42_7_2013-05-03,941.9836999999998
42_8_2013-05-03,19894.68630000002
42_9_2013-05-03,229.2281999999999
42_10_2013-05-03,463.3986999999999
42_11_2013-05-03,925.0923999999998
42_12_2013-05-03,102.78299999999997
42_13_2013-05-03,16315.2374
42_14_2013-05-03,1330.2397999999996
42_16_2013-05-03,1473.6692
42_17_2013-05-03,524.752
42_18_2013-05-03,35.8238
42_21_2013-05-03,1181.2017999999987
42_22_2013-05-03,44.01270000000005
42_23_2013-05-03,41.10949999999998
42_25_2013-05-03,175.3067000000001
42_26_2013-05-03,49.88789999999998
42_27_2013-05-03,21.732799999999994
42_28_2013-05-03,56.78850000000003
42_31_2013-05-03,44.63310000000001
42_32_2013-05-03,51.456100000000006
42_38_2013-05-03,52180.846499999985
42_40_2013-05-03,19115.505899999996
42_42_2013-05-03,182.09079999999994
42_46_2013-05-03,6748.642799999998
42_49_2013-05-03,20.534899999999983
42_52_2013-05-03,20.900199999999995
42_56_2013-05-03,117.49480000000003
42_59_2013-05-03,54.49510000000001
42_60_2013-05-03,415.9799999999999
42_67_2013-05-03,1431.7607000000007
42_72_2013-05-03,31.075599999999994
42_74_2013-05-03,287.17800000000005
42_79_2013-05-03,13810.776699999995
42_80_2013-05-03,14772.713899999999
42_81_2013-05-03,16271.430999999991
42_82_2013-05-03,7419.288900000003
42_83_2013-05-03,3807.0224000000003
42_85_2013-05-03,58.02439999999998
42_87_2013-05-03,1168.4865000000016
42_90_2013-05-03,54566.89099999999
42_91_2013-05-03,41253.33039999997
42_92_2013-05-03,80717.29670000006
42_93_2013-05-03,32634.272399999973
42_94_2013-05-03,37573.0851
42_95_2013-05-03,61231.06609999994
42_96_2013-05-03,16747.9571
42_97_2013-05-03,17760.566199999972
42_98_2013-05-03,5755.940099999996
42_1_2013-05-10,10463.021700000008
42_2_2013-05-10,17209.44049999999
42_3_2013-05-10,744.0277000000001
42_4_2013-05-10,15977.18339999999
42_5_2013-05-10,954.1218000000005
42_7_2013-05-10,892.0361000000005
42_8_2013-05-10,19665.93650000001
42_9_2013-05-10,250.02389999999988
42_10_2013-05-10,460.2271999999999
42_11_2013-05-10,895.9635999999997
42_12_2013-05-10,98.16649999999998
42_13_2013-05-10,15847.390300000001
42_14_2013-05-10,1431.8509999999994
42_16_2013-05-10,1424.0452999999998
42_17_2013-05-10,600.4518999999999
42_21_2013-05-10,1183.7184999999997
42_23_2013-05-10,37.8467
42_25_2013-05-10,116.23369999999994
42_26_2013-05-10,37.38249999999998
42_27_2013-05-10,22.27729999999999
42_28_2013-05-10,57.53780000000004
42_31_2013-05-10,35.992700000000006
42_32_2013-05-10,49.22440000000002
42_38_2013-05-10,47365.81489999999
42_40_2013-05-10,19293.52449999998
42_42_2013-05-10,171.5783
42_46_2013-05-10,7084.948299999998
42_49_2013-05-10,24.44839999999999
42_52_2013-05-10,21.3054
42_56_2013-05-10,137.91950000000006
42_59_2013-05-10,46.76389999999999
42_60_2013-05-10,389.21799999999996
42_67_2013-05-10,2269.8204000000014
42_74_2013-05-10,308.65890000000013
42_79_2013-05-10,14460.049299999999
42_80_2013-05-10,15698.482199999997
42_81_2013-05-10,17965.409299999996
42_82_2013-05-10,7839.9271
42_83_2013-05-10,4635.9854
42_85_2013-05-10,62.299299999999974
42_87_2013-05-10,1080.7309000000007
42_90_2013-05-10,60694.99979999998
42_91_2013-05-10,50784.4238
42_92_2013-05-10,97051.52639999999
42_93_2013-05-10,40498.62500000002
42_94_2013-05-10,40787.28969999999
42_95_2013-05-10,69324.80129999992
42_96_2013-05-10,15830.267799999996
42_97_2013-05-10,21094.423199999983
42_98_2013-05-10,6322.495999999998
42_1_2013-05-17,9197.328200000004
42_2_2013-05-17,16500.283399999997
42_3_2013-05-17,702.8200999999997
42_4_2013-05-17,14991.258500000007
42_5_2013-05-17,841.1928
42_6_2013-05-17,26.762800000000016
42_7_2013-05-17,873.8919000000009
42_8_2013-05-17,19326.086799999994
42_9_2013-05-17,180.39709999999988
42_10_2013-05-17,441.8473999999998
42_11_2013-05-17,865.1085999999997
42_12_2013-05-17,99.55849999999998
42_13_2013-05-17,15253.8587
42_14_2013-05-17,1315.1136000000004
42_16_2013-05-17,1214.2804000000003
42_17_2013-05-17,538.2644
42_20_2013-05-17,54.68350000000001
42_21_2013-05-17,1148.5879
42_23_2013-05-17,49.25100000000003
42_25_2013-05-17,136.95059999999998
42_26_2013-05-17,40.931999999999974
42_27_2013-05-17,26.4643
42_28_2013-05-17,57.34600000000003
42_31_2013-05-17,28.8444
42_32_2013-05-17,58.69840000000002
42_38_2013-05-17,46686.58430000001
42_40_2013-05-17,18818.50730000001
42_42_2013-05-17,180.1967
42_46_2013-05-17,6565.086299999998
42_52_2013-05-17,27.6117
42_56_2013-05-17,115.56540000000001
42_59_2013-05-17,40.70310000000002
42_60_2013-05-17,292.99
42_67_2013-05-17,1968.6765000000012
42_74_2013-05-17,384.38579999999996
42_79_2013-05-17,13832.1456
42_80_2013-05-17,15387.362100000006
42_81_2013-05-17,16271.485200000012
42_82_2013-05-17,7634.920800000005
42_83_2013-05-17,4089.3213000000005
42_85_2013-05-17,52.83420000000002
42_87_2013-05-17,1217.7972000000002
42_90_2013-05-17,53859.139500000005
42_91_2013-05-17,44707.89399999999
42_92_2013-05-17,85347.48969999998
42_93_2013-05-17,35065.4924
42_94_2013-05-17,38708.656999999956
42_95_2013-05-17,65322.69950000002
42_96_2013-05-17,15863.086999999998
42_97_2013-05-17,18544.343100000002
42_98_2013-05-17,5877.554100000001
42_1_2013-05-24,8864.7499
42_2_2013-05-24,16568.495100000004
42_3_2013-05-24,824.4819999999999
42_4_2013-05-24,15039.979399999995
42_5_2013-05-24,839.2665000000001
42_7_2013-05-24,792.7376999999994
42_8_2013-05-24,19127.62210000001
42_9_2013-05-24,262.0888
42_10_2013-05-24,479.9165999999999
42_11_2013-05-24,873.9316
42_12_2013-05-24,107.64370000000001
42_13_2013-05-24,15265.17340000001
42_14_2013-05-24,1341.8589000000004
42_16_2013-05-24,1289.3895000000005
42_17_2013-05-24,545.7389000000001
42_20_2013-05-24,56.907099999999986
42_21_2013-05-24,1176.5360000000003
42_23_2013-05-24,47.6847
42_25_2013-05-24,144.44570000000004
42_27_2013-05-24,27.698000000000008
42_28_2013-05-24,52.310000000000045
42_31_2013-05-24,40.1159
42_32_2013-05-24,48.68280000000001
42_38_2013-05-24,46107.56999999999
42_40_2013-05-24,19271.0153
42_42_2013-05-24,182.6007999999999
42_46_2013-05-24,6579.890100000002
42_49_2013-05-24,28.246899999999997
42_52_2013-05-24,24.554699999999997
42_56_2013-05-24,92.85409999999996
42_59_2013-05-24,34.983099999999986
42_60_2013-05-24,263.962
42_67_2013-05-24,1384.3262000000009
42_74_2013-05-24,295.96659999999997
42_79_2013-05-24,13112.966100000012
42_80_2013-05-24,14454.3002
42_81_2013-05-24,15398.168700000004
42_82_2013-05-24,7040.8504
42_83_2013-05-24,3060.8418999999994
42_85_2013-05-24,32.4865
42_87_2013-05-24,1230.5627000000002
42_90_2013-05-24,50244.4302
42_91_2013-05-24,38440.40609999997
42_92_2013-05-24,73534.0883
42_93_2013-05-24,29828.44189999999
42_94_2013-05-24,35628.2659
42_95_2013-05-24,60078.481399999975
42_96_2013-05-24,15721.51129999999
42_97_2013-05-24,15490.930300000002
42_98_2013-05-24,5572.776900000002
42_1_2013-05-31,8976.467300000006
42_2_2013-05-31,15685.885400000006
42_3_2013-05-31,689.2261
42_4_2013-05-31,14248.187099999996
42_5_2013-05-31,889.9898999999999
42_7_2013-05-31,853.5273000000004
42_8_2013-05-31,19131.67310000001
42_9_2013-05-31,193.03690000000003
42_10_2013-05-31,482.5932999999998
42_11_2013-05-31,783.5142999999999
42_12_2013-05-31,103.09189999999991
42_13_2013-05-31,14954.871500000003
42_14_2013-05-31,1308.9704000000006
42_16_2013-05-31,1298.0025
42_17_2013-05-31,540.2616000000002
42_20_2013-05-31,78.3062
42_21_2013-05-31,1208.6532
42_23_2013-05-31,60.26510000000002
42_25_2013-05-31,125.7109
42_26_2013-05-31,56.16369999999999
42_27_2013-05-31,42.069
42_28_2013-05-31,58.60429999999997
42_31_2013-05-31,34.336999999999996
42_32_2013-05-31,55.72640000000001
42_38_2013-05-31,44830.6752
42_40_2013-05-31,18896.081899999994
42_42_2013-05-31,177.37349999999998
42_46_2013-05-31,6284.3744000000015
42_49_2013-05-31,25.173899999999993
42_52_2013-05-31,24.062800000000006
42_59_2013-05-31,30.03559999999998
42_60_2013-05-31,263.988
42_67_2013-05-31,1227.3354000000004
42_74_2013-05-31,282.16280000000023
42_79_2013-05-31,12587.032500000007
42_80_2013-05-31,13389.575400000007
42_81_2013-05-31,14508.905000000004
42_82_2013-05-31,7066.486699999998
42_83_2013-05-31,2941.4356000000016
42_85_2013-05-31,45.9702
42_87_2013-05-31,1340.233200000001
42_90_2013-05-31,48658.440599999994
42_91_2013-05-31,35737.0493
42_92_2013-05-31,69994.53259999998
42_93_2013-05-31,27302.595900000004
42_94_2013-05-31,34489.86229999997
42_95_2013-05-31,57041.35279999996
42_96_2013-05-31,15807.895299999991
42_97_2013-05-31,15478.181600000004
42_98_2013-05-31,5686.0357
42_1_2013-06-07,9142.32000000001
42_2_2013-06-07,16588.14220000001
42_3_2013-06-07,892.1654000000002
42_4_2013-06-07,15909.762699999997
42_5_2013-06-07,948.762
42_6_2013-06-07,22.09580000000001
42_7_2013-06-07,1073.6167000000005
42_8_2013-06-07,19879.804100000012
42_9_2013-06-07,255.7803000000002
42_10_2013-06-07,434.3392999999998
42_11_2013-06-07,1114.1845000000003
42_12_2013-06-07,102.33769999999998
42_13_2013-06-07,15818.791800000008
42_14_2013-06-07,1486.1663000000003
42_16_2013-06-07,1501.7366999999995
42_17_2013-06-07,503.1797999999997
42_20_2013-06-07,108.5429
42_21_2013-06-07,1102.3144999999995
42_23_2013-06-07,54.0127
42_25_2013-06-07,169.82620000000003
42_26_2013-06-07,30.96589999999997
42_28_2013-06-07,41.706700000000026
42_31_2013-06-07,65.3576
42_32_2013-06-07,69.62510000000002
42_38_2013-06-07,42433.0039
42_40_2013-06-07,18838.415500000006
42_42_2013-06-07,191.80629999999985
42_46_2013-06-07,6599.232699999997
42_49_2013-06-07,28.314899999999984
42_52_2013-06-07,21.6278
42_59_2013-06-07,37.61530000000001
42_60_2013-06-07,341.3540000000001
42_67_2013-06-07,1378.4029000000003
42_74_2013-06-07,287.01200000000006
42_79_2013-06-07,14576.21469999999
42_80_2013-06-07,15507.004200000007
42_81_2013-06-07,18025.713099999997
42_82_2013-06-07,7555.747399999998
42_83_2013-06-07,4416.742999999999
42_85_2013-06-07,53.77409999999998
42_87_2013-06-07,1267.6625000000006
42_90_2013-06-07,59032.42000000001
42_91_2013-06-07,49997.27950000001
42_92_2013-06-07,94999.78749999996
42_93_2013-06-07,40902.699800000024
42_94_2013-06-07,41459.38729999998
42_95_2013-06-07,70948.85529999994
42_96_2013-06-07,17053.686200000007
42_97_2013-06-07,21523.060999999998
42_98_2013-06-07,5724.9387
42_1_2013-06-14,8868.943700000009
42_2_2013-06-14,16098.076200000001
42_3_2013-06-14,1116.4940999999994
42_4_2013-06-14,14970.572099999992
42_5_2013-06-14,961.6746999999991
42_6_2013-06-14,21.312100000000008
42_7_2013-06-14,949.8748999999996
42_8_2013-06-14,18151.933199999974
42_9_2013-06-14,217.28039999999993
42_10_2013-06-14,419.1143999999999
42_11_2013-06-14,1170.2447000000002
42_12_2013-06-14,96.02479999999997
42_13_2013-06-14,15043.263200000001
42_14_2013-06-14,1446.7167999999997
42_16_2013-06-14,1464.8948
42_17_2013-06-14,485.49330000000003
42_20_2013-06-14,115.2958
42_21_2013-06-14,1160.4270999999994
42_23_2013-06-14,52.43980000000004
42_25_2013-06-14,141.447
42_28_2013-06-14,42.686100000000025
42_31_2013-06-14,119.92200000000001
42_32_2013-06-14,80.36490000000005
42_38_2013-06-14,40898.67499999998
42_40_2013-06-14,18545.502600000007
42_42_2013-06-14,188.2612
42_46_2013-06-14,6429.3701
42_49_2013-06-14,30.489399999999996
42_52_2013-06-14,22.830600000000004
42_56_2013-06-14,21.80530000000001
42_59_2013-06-14,43.63310000000002
42_60_2013-06-14,300.996
42_67_2013-06-14,1740.4430999999995
42_74_2013-06-14,363.31230000000005
42_79_2013-06-14,13810.0292
42_80_2013-06-14,15687.096100000013
42_81_2013-06-14,17163.810999999998
42_82_2013-06-14,7439.5785
42_83_2013-06-14,4644.596899999999
42_85_2013-06-14,55.555899999999994
42_87_2013-06-14,1004.5182000000002
42_90_2013-06-14,58180.890200000045
42_91_2013-06-14,49059.0772
42_92_2013-06-14,93718.78249999996
42_93_2013-06-14,38643.09020000002
42_94_2013-06-14,39910.5153
42_95_2013-06-14,69028.34639999997
42_96_2013-06-14,15700.33579999999
42_97_2013-06-14,20696.613100000002
42_98_2013-06-14,5597.136499999998
42_1_2013-06-21,8763.269800000004
42_2_2013-06-21,16230.671200000004
42_3_2013-06-21,980.6728999999998
42_4_2013-06-21,14619.898299999999
42_5_2013-06-21,811.5375
42_7_2013-06-21,940.1591999999999
42_8_2013-06-21,18104.19029999998
42_9_2013-06-21,217.64559999999997
42_10_2013-06-21,428.24499999999955
42_11_2013-06-21,1012.1259000000002
42_12_2013-06-21,97.04659999999996
42_13_2013-06-21,14904.647200000012
42_14_2013-06-21,1364.7373000000005
42_16_2013-06-21,1357.2526999999993
42_17_2013-06-21,488.1636999999997
42_20_2013-06-21,96.3863
42_21_2013-06-21,1106.8753999999992
42_22_2013-06-21,86.26490000000007
42_25_2013-06-21,120.76059999999993
42_26_2013-06-21,32.17959999999997
42_28_2013-06-21,48.79160000000004
42_31_2013-06-21,46.647600000000004
42_32_2013-06-21,65.18030000000002
42_38_2013-06-21,39882.535699999964
42_40_2013-06-21,18596.049600000017
42_42_2013-06-21,192.51489999999995
42_46_2013-06-21,6495.293200000002
42_49_2013-06-21,35.55469999999999
42_52_2013-06-21,26.154900000000016
42_56_2013-06-21,20.251500000000004
42_59_2013-06-21,35.81629999999999
42_60_2013-06-21,279.79200000000003
42_67_2013-06-21,1865.5001000000004
42_72_2013-06-21,-0.4886000000000078
42_74_2013-06-21,384.2647
42_79_2013-06-21,13190.415399999993
42_80_2013-06-21,13922.096599999999
42_81_2013-06-21,15151.28219999999
42_82_2013-06-21,7054.568700000003
42_83_2013-06-21,3240.6783
42_85_2013-06-21,65.92159999999996
42_87_2013-06-21,1111.2626000000005
42_90_2013-06-21,50975.737200000025
42_91_2013-06-21,40090.055399999976
42_92_2013-06-21,72978.76620000003
42_93_2013-06-21,31129.134600000012
42_94_2013-06-21,36796.2677
42_95_2013-06-21,60410.230300000025
42_96_2013-06-21,15747.525899999993
42_97_2013-06-21,16447.60320000001
42_98_2013-06-21,5339.902700000002
42_1_2013-06-28,8811.915700000007
42_2_2013-06-28,15842.34110000002
42_3_2013-06-28,891.6857000000003
42_4_2013-06-28,14175.607500000007
42_5_2013-06-28,783.7630999999997
42_7_2013-06-28,917.4223999999995
42_8_2013-06-28,18156.463699999975
42_9_2013-06-28,205.1556999999997
42_10_2013-06-28,417.4441999999994
42_11_2013-06-28,1021.4452000000003
42_12_2013-06-28,95.64450000000002
42_13_2013-06-28,14868.614800000016
42_14_2013-06-28,1291.4139000000007
42_16_2013-06-28,1104.4833999999996
42_17_2013-06-28,464.14329999999956
42_20_2013-06-28,178.2132
42_21_2013-06-28,1116.7519999999997
42_22_2013-06-28,125.10420000000005
42_25_2013-06-28,115.63309999999994
42_26_2013-06-28,36.29249999999997
42_28_2013-06-28,53.29220000000002
42_32_2013-06-28,91.931
42_38_2013-06-28,40687.924399999996
42_40_2013-06-28,18646.011200000004
42_42_2013-06-28,187.55099999999996
42_46_2013-06-28,6048.481800000003
42_49_2013-06-28,37.06349999999998
42_52_2013-06-28,23.25930000000002
42_56_2013-06-28,140.31109999999998
42_59_2013-06-28,33.54879999999998
42_60_2013-06-28,266.60200000000003
42_67_2013-06-28,1521.9498
42_74_2013-06-28,357.84079999999994
42_79_2013-06-28,12123.096899999997
42_80_2013-06-28,13116.19320000001
42_81_2013-06-28,14711.246300000008
42_82_2013-06-28,7216.622999999998
42_83_2013-06-28,3081.2769000000026
42_85_2013-06-28,77.49689999999991
42_87_2013-06-28,1225.1213000000002
42_90_2013-06-28,48228.2566
42_91_2013-06-28,36938.175800000026
42_92_2013-06-28,69566.63810000001
42_93_2013-06-28,27486.108799999995
42_94_2013-06-28,35681.552999999985
42_95_2013-06-28,58826.15259999996
42_96_2013-06-28,15873.020499999991
42_97_2013-06-28,15683.981000000007
42_98_2013-06-28,5387.2442000000065
42_1_2013-07-05,8598.010100000005
42_2_2013-07-05,16398.4253
42_3_2013-07-05,1289.2939000000001
42_4_2013-07-05,15844.934899999991
42_5_2013-07-05,1038.7318000000012
42_7_2013-07-05,2564.7864999999974
42_8_2013-07-05,18507.686599999983
42_9_2013-07-05,262.7417000000001
42_10_2013-07-05,442.31869999999964
42_11_2013-07-05,1199.2412999999992
42_12_2013-07-05,106.08929999999997
42_13_2013-07-05,16368.486800000006
42_14_2013-07-05,1367.2253999999998
42_16_2013-07-05,1380.1880999999994
42_17_2013-07-05,489.4201999999997
42_20_2013-07-05,153.15310000000002
42_21_2013-07-05,1214.288099999999
42_22_2013-07-05,160.4787000000001
42_25_2013-07-05,78.07719999999999
42_28_2013-07-05,51.107900000000015
42_31_2013-07-05,63.01510000000002
42_32_2013-07-05,56.485700000000016
42_38_2013-07-05,43287.29209999997
42_40_2013-07-05,19003.26210000001
42_42_2013-07-05,199.80139999999986
42_46_2013-07-05,5949.123699999997
42_49_2013-07-05,29.316899999999997
42_52_2013-07-05,20.812599999999996
42_59_2013-07-05,53.149699999999996
42_60_2013-07-05,366.15600000000006
42_67_2013-07-05,1053.0821999999994
42_74_2013-07-05,390.9488000000001
42_79_2013-07-05,14338.7841
42_80_2013-07-05,15112.693200000003
42_81_2013-07-05,16820.528899999994
42_82_2013-07-05,7073.790800000002
42_83_2013-07-05,4109.505800000002
42_85_2013-07-05,41.300200000000004
42_87_2013-07-05,1446.5925000000007
42_90_2013-07-05,57229.8044
42_91_2013-07-05,46701.90249999999
42_92_2013-07-05,89943.41549999997
42_93_2013-07-05,34245.18589999995
42_94_2013-07-05,38039.17249999999
42_95_2013-07-05,65057.23979999993
42_96_2013-07-05,16466.7919
42_97_2013-07-05,19756.12939999999
42_98_2013-07-05,5595.575100000001
42_1_2013-07-12,9062.618000000015
42_2_2013-07-12,16092.2138
42_3_2013-07-12,1260.5666000000006
42_4_2013-07-12,15210.619499999997
42_5_2013-07-12,700.3607000000002
42_7_2013-07-12,1144.6698999999996
42_8_2013-07-12,19602.938399999988
42_9_2013-07-12,233.7320999999999
42_10_2013-07-12,466.3964999999998
42_11_2013-07-12,1068.9340999999993
42_12_2013-07-12,101.27999999999994
42_13_2013-07-12,15411.223700000004
42_14_2013-07-12,1413.8008999999993
42_16_2013-07-12,1196.0807999999995
42_17_2013-07-12,482.15269999999975
42_20_2013-07-12,163.71779999999998
42_21_2013-07-12,1108.6361999999995
42_22_2013-07-12,130.99660000000006
42_25_2013-07-12,87.94760000000001
42_26_2013-07-12,62.28769999999998
42_28_2013-07-12,34.71590000000001
42_31_2013-07-12,61.67300000000001
42_32_2013-07-12,42.769400000000005
42_38_2013-07-12,41130.85070000001
42_40_2013-07-12,19062.166700000016
42_42_2013-07-12,183.29119999999992
42_44_2013-07-12,2.4866999999999986
42_46_2013-07-12,5948.2246000000005
42_49_2013-07-12,27.99739999999999
42_52_2013-07-12,19.316999999999993
42_59_2013-07-12,43.43129999999999
42_60_2013-07-12,283.816
42_67_2013-07-12,853.5163000000007
42_74_2013-07-12,387.68289999999996
42_79_2013-07-12,13903.563800000004
42_80_2013-07-12,15439.0287
42_81_2013-07-12,17828.81369999999
42_82_2013-07-12,7551.267999999995
42_83_2013-07-12,4783.602099999998
42_85_2013-07-12,54.401900000000026
42_87_2013-07-12,1137.9836000000005
42_90_2013-07-12,59111.741599999994
42_91_2013-07-12,51015.525700000006
42_92_2013-07-12,96532.36809999996
42_93_2013-07-12,40229.12550000001
42_94_2013-07-12,40774.4747
42_95_2013-07-12,68771.73750000002
42_96_2013-07-12,15918.847799999998
42_97_2013-07-12,21563.03939999999
42_98_2013-07-12,5546.5996000000005
42_1_2013-07-19,8800.395800000004
42_2_2013-07-19,16625.9399
42_3_2013-07-19,909.3809999999993
42_4_2013-07-19,14676.9931
42_5_2013-07-19,716.8737
42_7_2013-07-19,619.7804000000003
42_8_2013-07-19,19392.771800000002
42_9_2013-07-19,216.93169999999998
42_10_2013-07-19,440.5147999999997
42_11_2013-07-19,1011.5872999999998
42_12_2013-07-19,99.70579999999993
42_13_2013-07-19,14959.725000000002
42_14_2013-07-19,1326.8208000000004
42_16_2013-07-19,1020.9515000000002
42_17_2013-07-19,493.83189999999973
42_20_2013-07-19,119.08070000000002
42_21_2013-07-19,1108.9376
42_22_2013-07-19,136.68600000000006
42_25_2013-07-19,86.82089999999998
42_26_2013-07-19,58.06809999999999
42_28_2013-07-19,42.71990000000002
42_31_2013-07-19,52.114000000000004
42_32_2013-07-19,53.01640000000001
42_38_2013-07-19,39790.32839999999
42_40_2013-07-19,19725.49610000002
42_42_2013-07-19,191.68829999999994
42_46_2013-07-19,6248.727100000003
42_49_2013-07-19,32.381499999999996
42_52_2013-07-19,26.341600000000017
42_56_2013-07-19,16.224200000000007
42_59_2013-07-19,42.7724
42_60_2013-07-19,274.448
42_67_2013-07-19,921.1413999999991
42_74_2013-07-19,337.68449999999996
42_79_2013-07-19,27295.574499999988
